bidNtceNo,bidNtceOrd,bidClsfcNo,rbidNo,bidNtceNm,plnprc,bssamt,totRsrvtnPrceNum,compnoRsrvtnPrceSno,bsisPlnprc,drwtYn,drwtNum,bidwinrSlctnAplBssCntnts,rlOpengDt,bssamtBssUpNum,compnoRsrvtnPrceMkngDt,inptDt,PrearngPrcePurcnstcst
20240430963,000,0,000,둔산동 1813번지 일원 관세척 공사,135244675,135814000,15,8,137151800,N,1,행자부,2024-04-24 11:21:02,7,2024-04-21 10:13:53,2024-04-24 11:21:02,
20240430963,000,0,000,둔산동 1813번지 일원 관세척 공사,135244675,135814000,15,9,134301100,N,0,행자부,2024-04-24 11:21:02,7,2024-04-21 10:13:53,2024-04-24 11:21:02,
20240430963,000,0,000,둔산동 1813번지 일원 관세척 공사,135244675,135814000,15,10,132706600,N,0,행자부,2024-04-24 11:21:02,7,2024-04-21 10:13:53,2024-04-24 11:21:02,
20240430963,000,0,000,둔산동 1813번지 일원 관세척 공사,135244675,135814000,15,11,134830800,N,1,행자부,2024-04-24 11:21:02,7,2024-04-21 10:13:53,2024-04-24 11:21:02,
20240430963,000,0,000,둔산동 1813번지 일원 관세척 공사,135244675,135814000,15,12,139741800,N,0,행자부,2024-04-24 11:21:02,7,2024-04-21 10:13:53,2024-04-24 11:21:02,
20240430963,000,0,000,둔산동 1813번지 일원 관세척 공사,135244675,135814000,15,13,136599100,Y,2,행자부,2024-04-24 11:21:02,7,2024-04-21 10:13:53,2024-04-24 11:21:02,
20240430963,000,0,000,둔산동 1813번지 일원 관세척 공사,135244675,135814000,15,14,135383500,N,0,행자부,2024-04-24 11:21:02,7,2024-04-21 10:13:53,2024-04-24 11:21:02,
20240430963,000,0,000,둔산동 1813번지 일원 관세척 공사,135244675,135814000,15,15,137867600,N,0,행자부,2024-04-24 11:21:02,7,2024-04-21 10:13:53,2024-04-24 11:21:02,
20240402614,000,0,000,오정동 316번지 일원 노후관 개량공사,407551250,412400000,15,1,404416000,Y,36,행자부,2024-04-09 11:10:33,7,2024-04-02 14:16:45,2024-04-09 11:10:33,342558854
20240402614,000,0,000,오정동 316번지 일원 노후관 개량공사,407551250,412400000,15,2,409624600,Y,44,행자부,2024-04-09 11:10:33,7,2024-04-02 14:16:45,2024-04-09 11:10:33,342558854
20240402614,000,0,000,오정동 316번지 일원 노후관 개량공사,407551250,412400000,15,3,402605500,Y,34,행자부,2024-04-09 11:10:33,7,2024-04-02 14:16:45,2024-04-09 11:10:33,342558854
20240402614,000,0,000,오정동 316번지 일원 노후관 개량공사,407551250,412400000,15,4,421386200,N,30,행자부,2024-04-09 11:10:33,7,2024-04-02 14:16:45,2024-04-09 11:10:33,342558854
20240402614,000,0,000,오정동 316번지 일원 노후관 개량공사,407551250,412400000,15,5,400531200,N,29,행자부,2024-04-09 11:10:33,7,2024-04-02 14:16:45,2024-04-09 11:10:33,342558854
20240402614,000,0,000,오정동 316번지 일원 노후관 개량공사,407551250,412400000,15,6,404717000,N,28,행자부,2024-04-09 11:10:33,7,2024-04-02 14:16:45,2024-04-09 11:10:33,342558854
20240402614,000,0,000,오정동 316번지 일원 노후관 개량공사,407551250,412400000,15,7,413558900,Y,42,행자부,2024-04-09 11:10:33,7,2024-04-02 14:16:45,2024-04-09 11:10:33,342558854
20240402614,000,0,000,오정동 316번지 일원 노후관 개량공사,407551250,412400000,15,8,408449300,N,26,행자부,2024-04-09 11:10:33,7,2024-04-02 14:16:45,2024-04-09 11:10:33,342558854
20240402614,000,0,000,오정동 316번지 일원 노후관 개량공사,407551250,412400000,15,9,418408700,N,23,행자부,2024-04-09 11:10:33,7,2024-04-02 14:16:45,2024-04-09 11:10:33,342558854
20240402614,000,0,000,오정동 316번지 일원 노후관 개량공사,407551250,412400000,15,10,414486800,N,32,행자부,2024-04-09 11:10:33,7,2024-04-02 14:16:45,2024-04-09 11:10:33,342558854
20240402614,000,0,000,오정동 316번지 일원 노후관 개량공사,407551250,412400000,15,11,416115800,N,28,행자부,2024-04-09 11:10:33,7,2024-04-02 14:16:45,2024-04-09 11:10:33,342558854
20240402614,000,0,000,오정동 316번지 일원 노후관 개량공사,407551250,412400000,15,12,423019300,N,34,행자부,2024-04-09 11:10:33,7,2024-04-02 14:16:45,2024-04-09 11:10:33,342558854
20240402614,000,0,000,오정동 316번지 일원 노후관 개량공사,407551250,412400000,15,13,419579900,N,33,행자부,2024-04-09 11:10:33,7,2024-04-02 14:16:45,2024-04-09 11:10:33,342558854
20240402614,000,0,000,오정동 316번지 일원 노후관 개량공사,407551250,412400000,15,14,411105100,N,33,행자부,2024-04-09 11:10:33,7,2024-04-02 14:16:45,2024-04-09 11:10:33,342558854
20240402614,000,0,000,오정동 316번지 일원 노후관 개량공사,407551250,412400000,15,15,406873900,N,28,행자부,2024-04-09 11:10:33,7,2024-04-02 14:16:45,2024-04-09 11:10:33,342558854
20240429317,000,0,000,도시계획도로(소로3-석교31) 개설공사,90035475,89750000,15,1,87667000,N,18,행자부,2024-04-24 11:21:43,7,2024-04-18 15:31:02,2024-04-24 11:21:43,
20240429317,000,0,000,도시계획도로(소로3-석교31) 개설공사,90035475,89750000,15,2,89077800,N,13,행자부,2024-04-24 11:21:43,7,2024-04-18 15:31:02,2024-04-24 11:21:43,
20240429317,000,0,000,도시계획도로(소로3-석교31) 개설공사,90035475,89750000,15,3,91415800,N,15,행자부,2024-04-24 11:21:43,7,2024-04-18 15:31:02,2024-04-24 11:21:43,
20240429317,000,0,000,도시계획도로(소로3-석교31) 개설공사,90035475,89750000,15,4,90515600,N,16,행자부,2024-04-24 11:21:43,7,2024-04-18 15:31:02,2024-04-24 11:21:43,
20240429317,000,0,000,도시계획도로(소로3-석교31) 개설공사,90035475,89750000,15,5,88495300,N,17,행자부,2024-04-24 11:21:43,7,2024-04-18 15:31:02,2024-04-24 11:21:43,
20240429317,000,0,000,도시계획도로(소로3-석교31) 개설공사,90035475,89750000,15,6,90821700,Y,19,행자부,2024-04-24 11:21:43,7,2024-04-18 15:31:02,2024-04-24 11:21:43,
20240429317,000,0,000,도시계획도로(소로3-석교31) 개설공사,90035475,89750000,15,7,92179600,Y,21,행자부,2024-04-24 11:21:43,7,2024-04-18 15:31:02,2024-04-24 11:21:43,
20240429317,000,0,000,도시계획도로(소로3-석교31) 개설공사,90035475,89750000,15,8,91710200,N,15,행자부,2024-04-24 11:21:43,7,2024-04-18 15:31:02,2024-04-24 11:21:43,
20240429317,000,0,000,도시계획도로(소로3-석교31) 개설공사,90035475,89750000,15,9,89433200,N,13,행자부,2024-04-24 11:21:43,7,2024-04-18 15:31:02,2024-04-24 11:21:43,
20240429317,000,0,000,도시계획도로(소로3-석교31) 개설공사,90035475,89750000,15,10,89772500,N,18,행자부,2024-04-24 11:21:43,7,2024-04-18 15:31:02,2024-04-24 11:21:43,
20240429317,000,0,000,도시계획도로(소로3-석교31) 개설공사,90035475,89750000,15,11,87255000,N,16,행자부,2024-04-24 11:21:43,7,2024-04-18 15:31:02,2024-04-24 11:21:43,
20240429317,000,0,000,도시계획도로(소로3-석교31) 개설공사,90035475,89750000,15,12,90952700,N,14,행자부,2024-04-24 11:21:43,7,2024-04-18 15:31:02,2024-04-24 11:21:43,
20240429317,000,0,000,도시계획도로(소로3-석교31) 개설공사,90035475,89750000,15,13,88339200,Y,26,행자부,2024-04-24 11:21:43,7,2024-04-18 15:31:02,2024-04-24 11:21:43,
20240429317,000,0,000,도시계획도로(소로3-석교31) 개설공사,90035475,89750000,15,14,88801400,Y,21,행자부,2024-04-24 11:21:43,7,2024-04-18 15:31:02,2024-04-24 11:21:43,
20240429317,000,0,000,도시계획도로(소로3-석교31) 개설공사,90035475,89750000,15,15,87875200,N,18,행자부,2024-04-24 11:21:43,7,2024-04-18 15:31:02,2024-04-24 11:21:43,
20240408485,000,0,000,Y19블록(신성동 161-2번지 일원) 노후관 개량공사,227077350,230014000,15,1,235200900,N,25,행자부,2024-04-12 11:14:49,7,2024-04-04 14:55:37,2024-04-12 11:14:49,189504534
20240408485,000,0,000,Y19블록(신성동 161-2번지 일원) 노후관 개량공사,227077350,230014000,15,2,233436700,N,24,행자부,2024-04-12 11:14:49,7,2024-04-04 14:55:37,2024-04-12 11:14:49,189504534
20240408485,000,0,000,Y19블록(신성동 161-2번지 일원) 노후관 개량공사,227077350,230014000,15,3,229466600,N,21,행자부,2024-04-12 11:14:49,7,2024-04-04 14:55:37,2024-04-12 11:14:49,189504534
20240408485,000,0,000,Y19블록(신성동 161-2번지 일원) 노후관 개량공사,227077350,230014000,15,4,236751200,N,25,행자부,2024-04-12 11:14:49,7,2024-04-04 14:55:37,2024-04-12 11:14:49,189504534
20240408485,000,0,000,Y19블록(신성동 161-2번지 일원) 노후관 개량공사,227077350,230014000,15,5,224588000,N,27,행자부,2024-04-12 11:14:49,7,2024-04-04 14:55:37,2024-04-12 11:14:49,189504534
20240408485,000,0,000,Y19블록(신성동 161-2번지 일원) 노후관 개량공사,227077350,230014000,15,6,225768000,N,23,행자부,2024-04-12 11:14:49,7,2024-04-04 14:55:37,2024-04-12 11:14:49,189504534
20240408485,000,0,000,Y19블록(신성동 161-2번지 일원) 노후관 개량공사,227077350,230014000,15,7,232592500,Y,29,행자부,2024-04-12 11:14:49,7,2024-04-04 14:55:37,2024-04-12 11:14:49,189504534
20240408485,000,0,000,Y19블록(신성동 161-2번지 일원) 노후관 개량공사,227077350,230014000,15,8,230858200,N,15,행자부,2024-04-12 11:14:49,7,2024-04-04 14:55:37,2024-04-12 11:14:49,189504534
20240408485,000,0,000,Y19블록(신성동 161-2번지 일원) 노후관 개량공사,227077350,230014000,15,9,227858800,N,26,행자부,2024-04-12 11:14:49,7,2024-04-04 14:55:37,2024-04-12 11:14:49,189504534
20240408485,000,0,000,Y19블록(신성동 161-2번지 일원) 노후관 개량공사,227077350,230014000,15,10,234262400,N,21,행자부,2024-04-12 11:14:49,7,2024-04-04 14:55:37,2024-04-12 11:14:49,189504534
20240408485,000,0,000,Y19블록(신성동 161-2번지 일원) 노후관 개량공사,227077350,230014000,15,11,231943900,N,23,행자부,2024-04-12 11:14:49,7,2024-04-04 14:55:37,2024-04-12 11:14:49,189504534
20240408485,000,0,000,Y19블록(신성동 161-2번지 일원) 노후관 개량공사,227077350,230014000,15,12,228684600,N,22,행자부,2024-04-12 11:14:49,7,2024-04-04 14:55:37,2024-04-12 11:14:49,189504534
20240408485,000,0,000,Y19블록(신성동 161-2번지 일원) 노후관 개량공사,227077350,230014000,15,13,227304500,Y,30,행자부,2024-04-12 11:14:49,7,2024-04-04 14:55:37,2024-04-12 11:14:49,189504534
20240408485,000,0,000,Y19블록(신성동 161-2번지 일원) 노후관 개량공사,227077350,230014000,15,14,225137800,Y,28,행자부,2024-04-12 11:14:49,7,2024-04-04 14:55:37,2024-04-12 11:14:49,189504534
20240408485,000,0,000,Y19블록(신성동 161-2번지 일원) 노후관 개량공사,227077350,230014000,15,15,223274600,Y,33,행자부,2024-04-12 11:14:49,7,2024-04-04 14:55:37,2024-04-12 11:14:49,189504534
20240411019,000,0,000,2024년 농업생산기반시설(용배수로) 정비공사,210510625,210253000,15,1,214832400,Y,31,행자부,2024-04-12 11:06:44,7,2024-04-05 17:45:00,2024-04-12 11:06:44,
20240411019,000,0,000,2024년 농업생산기반시설(용배수로) 정비공사,210510625,210253000,15,2,204332300,N,28,행자부,2024-04-12 11:06:44,7,2024-04-05 17:45:00,2024-04-12 11:06:44,
20240411019,000,0,000,2024년 농업생산기반시설(용배수로) 정비공사,210510625,210253000,15,3,205492900,N,20,행자부,2024-04-12 11:06:44,7,2024-04-05 17:45:00,2024-04-12 11:06:44,
20240411019,000,0,000,2024년 농업생산기반시설(용배수로) 정비공사,210510625,210253000,15,4,211857300,Y,30,행자부,2024-04-12 11:06:44,7,2024-04-05 17:45:00,2024-04-12 11:06:44,
20240411019,000,0,000,2024년 농업생산기반시설(용배수로) 정비공사,210510625,210253000,15,5,207376800,N,20,행자부,2024-04-12 11:06:44,7,2024-04-05 17:45:00,2024-04-12 11:06:44,
20240411019,000,0,000,2024년 농업생산기반시설(용배수로) 정비공사,210510625,210253000,15,6,209025200,Y,31,행자부,2024-04-12 11:06:44,7,2024-04-05 17:45:00,2024-04-12 11:06:44,
20240411019,000,0,000,2024년 농업생산기반시설(용배수로) 정비공사,210510625,210253000,15,7,206115300,N,24,행자부,2024-04-12 11:06:44,7,2024-04-05 17:45:00,2024-04-12 11:06:44,
20240411019,000,0,000,2024년 농업생산기반시설(용배수로) 정비공사,210510625,210253000,15,8,206327600,Y,31,행자부,2024-04-12 11:06:44,7,2024-04-05 17:45:00,2024-04-12 11:06:44,
20240411019,000,0,000,2024년 농업생산기반시설(용배수로) 정비공사,210510625,210253000,15,9,209534000,N,27,행자부,2024-04-12 11:06:44,7,2024-04-05 17:45:00,2024-04-12 11:06:44,
20240411019,000,0,000,2024년 농업생산기반시설(용배수로) 정비공사,210510625,210253000,15,10,212435500,N,29,행자부,2024-04-12 11:06:44,7,2024-04-05 17:45:00,2024-04-12 11:06:44,
20240411019,000,0,000,2024년 농업생산기반시설(용배수로) 정비공사,210510625,210253000,15,11,214189000,N,26,행자부,2024-04-12 11:06:44,7,2024-04-05 17:45:00,2024-04-12 11:06:44,
20240411019,000,0,000,2024년 농업생산기반시설(용배수로) 정비공사,210510625,210253000,15,12,208627800,N,28,행자부,2024-04-12 11:06:44,7,2024-04-05 17:45:00,2024-04-12 11:06:44,
20240411019,000,0,000,2024년 농업생산기반시설(용배수로) 정비공사,210510625,210253000,15,13,210324500,N,21,행자부,2024-04-12 11:06:44,7,2024-04-05 17:45:00,2024-04-12 11:06:44,
20240411019,000,0,000,2024년 농업생산기반시설(용배수로) 정비공사,210510625,210253000,15,14,216428200,N,23,행자부,2024-04-12 11:06:44,7,2024-04-05 17:45:00,2024-04-12 11:06:44,
20240411019,000,0,000,2024년 농업생산기반시설(용배수로) 정비공사,210510625,210253000,15,15,213377400,N,13,행자부,2024-04-12 11:06:44,7,2024-04-05 17:45:00,2024-04-12 11:06:44,
20240509326,000,0,000,2024년 지하차도 배수로 등 준설공사,49874600,49891000,15,1,49235500,N,4,행자부,2024-05-14 15:30:31,7,2024-05-08 16:58:24,2024-05-14 15:30:31,
20240509326,000,0,000,2024년 지하차도 배수로 등 준설공사,49874600,49891000,15,2,49628600,N,3,행자부,2024-05-14 15:30:31,7,2024-05-08 16:58:24,2024-05-14 15:30:31,
20240509326,000,0,000,2024년 지하차도 배수로 등 준설공사,49874600,49891000,15,3,49498900,Y,5,행자부,2024-05-14 15:30:31,7,2024-05-08 16:58:24,2024-05-14 15:30:31,
20240509326,000,0,000,2024년 지하차도 배수로 등 준설공사,49874600,49891000,15,4,48774500,N,5,행자부,2024-05-14 15:30:31,7,2024-05-08 16:58:24,2024-05-14 15:30:31,
20240509326,000,0,000,2024년 지하차도 배수로 등 준설공사,49874600,49891000,15,5,49019500,N,4,행자부,2024-05-14 15:30:31,7,2024-05-08 16:58:24,2024-05-14 15:30:31,
20240509326,000,0,000,2024년 지하차도 배수로 등 준설공사,49874600,49891000,15,6,50280200,N,1,행자부,2024-05-14 15:30:31,7,2024-05-08 16:58:24,2024-05-14 15:30:31,
20240509326,000,0,000,2024년 지하차도 배수로 등 준설공사,49874600,49891000,15,7,49801200,N,4,행자부,2024-05-14 15:30:31,7,2024-05-08 16:58:24,2024-05-14 15:30:31,
20240509326,000,0,000,2024년 지하차도 배수로 등 준설공사,49874600,49891000,15,8,50798600,Y,4,행자부,2024-05-14 15:30:31,7,2024-05-08 16:58:24,2024-05-14 15:30:31,
20240509326,000,0,000,2024년 지하차도 배수로 등 준설공사,49874600,49891000,15,9,50400400,N,4,행자부,2024-05-14 15:30:31,7,2024-05-08 16:58:24,2024-05-14 15:30:31,
20240509326,000,0,000,2024년 지하차도 배수로 등 준설공사,49874600,49891000,15,10,48643800,Y,7,행자부,2024-05-14 15:30:31,7,2024-05-08 16:58:24,2024-05-14 15:30:31,
20240509326,000,0,000,2024년 지하차도 배수로 등 준설공사,49874600,49891000,15,11,51356800,N,3,행자부,2024-05-14 15:30:31,7,2024-05-08 16:58:24,2024-05-14 15:30:31,
20240509326,000,0,000,2024년 지하차도 배수로 등 준설공사,49874600,49891000,15,12,48469700,N,4,행자부,2024-05-14 15:30:31,7,2024-05-08 16:58:24,2024-05-14 15:30:31,
20240509326,000,0,000,2024년 지하차도 배수로 등 준설공사,49874600,49891000,15,13,51097400,N,3,행자부,2024-05-14 15:30:31,7,2024-05-08 16:58:24,2024-05-14 15:30:31,
20240509326,000,0,000,2024년 지하차도 배수로 등 준설공사,49874600,49891000,15,14,50557100,Y,8,행자부,2024-05-14 15:30:31,7,2024-05-08 16:58:24,2024-05-14 15:30:31,
20240509326,000,0,000,2024년 지하차도 배수로 등 준설공사,49874600,49891000,15,15,50001300,N,5,행자부,2024-05-14 15:30:31,7,2024-05-08 16:58:24,2024-05-14 15:30:31,
20240521261,000,0,000,대전천서로(문창교) 일원 노후관 개량공사,244127625,243415000,15,1,250398600,Y,28,행자부,2024-05-23 11:11:33,7,2024-05-17 13:34:52,2024-05-23 11:11:33,202933998
20240521261,000,0,000,대전천서로(문창교) 일원 노후관 개량공사,244127625,243415000,15,2,245737200,N,26,행자부,2024-05-23 11:11:33,7,2024-05-17 13:34:52,2024-05-23 11:11:33,202933998
20240521261,000,0,000,대전천서로(문창교) 일원 노후관 개량공사,244127625,243415000,15,3,236971900,N,23,행자부,2024-05-23 11:11:33,7,2024-05-17 13:34:52,2024-05-23 11:11:33,202933998
20240521261,000,0,000,대전천서로(문창교) 일원 노후관 개량공사,244127625,243415000,15,4,241528600,N,20,행자부,2024-05-23 11:11:33,7,2024-05-17 13:34:52,2024-05-23 11:11:33,202933998
20240521261,000,0,000,대전천서로(문창교) 일원 노후관 개량공사,244127625,243415000,15,5,237161700,Y,31,행자부,2024-05-23 11:11:33,7,2024-05-17 13:34:52,2024-05-23 11:11:33,202933998
20240521261,000,0,000,대전천서로(문창교) 일원 노후관 개량공사,244127625,243415000,15,6,239452300,N,18,행자부,2024-05-23 11:11:33,7,2024-05-17 13:34:52,2024-05-23 11:11:33,202933998
20240521261,000,0,000,대전천서로(문창교) 일원 노후관 개량공사,244127625,243415000,15,7,238016100,N,22,행자부,2024-05-23 11:11:33,7,2024-05-17 13:34:52,2024-05-23 11:11:33,202933998
20240521261,000,0,000,대전천서로(문창교) 일원 노후관 개량공사,244127625,243415000,15,8,243612200,N,18,행자부,2024-05-23 11:11:33,7,2024-05-17 13:34:52,2024-05-23 11:11:33,202933998
20240521261,000,0,000,대전천서로(문창교) 일원 노후관 개량공사,244127625,243415000,15,9,248779900,Y,29,행자부,2024-05-23 11:11:33,7,2024-05-17 13:34:52,2024-05-23 11:11:33,202933998
20240521261,000,0,000,대전천서로(문창교) 일원 노후관 개량공사,244127625,243415000,15,10,246883700,N,23,행자부,2024-05-23 11:11:33,7,2024-05-17 13:34:52,2024-05-23 11:11:33,202933998
20240521261,000,0,000,대전천서로(문창교) 일원 노후관 개량공사,244127625,243415000,15,11,248409900,N,26,행자부,2024-05-23 11:11:33,7,2024-05-17 13:34:52,2024-05-23 11:11:33,202933998
20240521261,000,0,000,대전천서로(문창교) 일원 노후관 개량공사,244127625,243415000,15,12,245036200,N,20,행자부,2024-05-23 11:11:33,7,2024-05-17 13:34:52,2024-05-23 11:11:33,202933998
20240521261,000,0,000,대전천서로(문창교) 일원 노후관 개량공사,244127625,243415000,15,13,240170300,Y,27,행자부,2024-05-23 11:11:33,7,2024-05-17 13:34:52,2024-05-23 11:11:33,202933998
20240521261,000,0,000,대전천서로(문창교) 일원 노후관 개량공사,244127625,243415000,15,14,241998400,N,25,행자부,2024-05-23 11:11:33,7,2024-05-17 13:34:52,2024-05-23 11:11:33,202933998
20240521261,000,0,000,대전천서로(문창교) 일원 노후관 개량공사,244127625,243415000,15,15,242699400,N,26,행자부,2024-05-23 11:11:33,7,2024-05-17 13:34:52,2024-05-23 11:11:33,202933998
20240504924,000,0,000,낭월동 650번지 외 1개소 하수관로 정비공사,105116425,105220000,15,1,104011100,Y,37,행자부,2024-05-10 11:15:33,7,2024-05-03 17:03:41,2024-05-10 11:15:33,
20240504924,000,0,000,낭월동 650번지 외 1개소 하수관로 정비공사,105116425,105220000,15,2,104327800,N,24,행자부,2024-05-10 11:15:33,7,2024-05-03 17:03:41,2024-05-10 11:15:33,
20240504924,000,0,000,낭월동 650번지 외 1개소 하수관로 정비공사,105116425,105220000,15,3,103085100,Y,30,행자부,2024-05-10 11:15:33,7,2024-05-03 17:03:41,2024-05-10 11:15:33,
20240504924,000,0,000,낭월동 650번지 외 1개소 하수관로 정비공사,105116425,105220000,15,4,103317700,N,28,행자부,2024-05-10 11:15:33,7,2024-05-03 17:03:41,2024-05-10 11:15:33,
20240504924,000,0,000,낭월동 650번지 외 1개소 하수관로 정비공사,105116425,105220000,15,5,105915600,N,23,행자부,2024-05-10 11:15:33,7,2024-05-03 17:03:41,2024-05-10 11:15:33,
20240504924,000,0,000,낭월동 650번지 외 1개소 하수관로 정비공사,105116425,105220000,15,6,107045600,N,18,행자부,2024-05-10 11:15:33,7,2024-05-03 17:03:41,2024-05-10 11:15:33,
20240504924,000,0,000,낭월동 650번지 외 1개소 하수관로 정비공사,105116425,105220000,15,7,107630600,N,27,행자부,2024-05-10 11:15:33,7,2024-05-03 17:03:41,2024-05-10 11:15:33,
20240504924,000,0,000,낭월동 650번지 외 1개소 하수관로 정비공사,105116425,105220000,15,8,105070600,N,23,행자부,2024-05-10 11:15:33,7,2024-05-03 17:03:41,2024-05-10 11:15:33,
20240504924,000,0,000,낭월동 650번지 외 1개소 하수관로 정비공사,105116425,105220000,15,9,102762100,N,28,행자부,2024-05-10 11:15:33,7,2024-05-03 17:03:41,2024-05-10 11:15:33,
20240504924,000,0,000,낭월동 650번지 외 1개소 하수관로 정비공사,105116425,105220000,15,10,108043100,N,27,행자부,2024-05-10 11:15:33,7,2024-05-03 17:03:41,2024-05-10 11:15:33,
20240504924,000,0,000,낭월동 650번지 외 1개소 하수관로 정비공사,105116425,105220000,15,11,106903600,Y,36,행자부,2024-05-10 11:15:33,7,2024-05-03 17:03:41,2024-05-10 11:15:33,
20240504924,000,0,000,낭월동 650번지 외 1개소 하수관로 정비공사,105116425,105220000,15,12,106465900,Y,30,행자부,2024-05-10 11:15:33,7,2024-05-03 17:03:41,2024-05-10 11:15:33,
20240504924,000,0,000,낭월동 650번지 외 1개소 하수관로 정비공사,105116425,105220000,15,13,102432800,N,23,행자부,2024-05-10 11:15:33,7,2024-05-03 17:03:41,2024-05-10 11:15:33,
20240504924,000,0,000,낭월동 650번지 외 1개소 하수관로 정비공사,105116425,105220000,15,14,104725500,N,19,행자부,2024-05-10 11:15:33,7,2024-05-03 17:03:41,2024-05-10 11:15:33,
20240504924,000,0,000,낭월동 650번지 외 1개소 하수관로 정비공사,105116425,105220000,15,15,105476800,N,17,행자부,2024-05-10 11:15:33,7,2024-05-03 17:03:41,2024-05-10 11:15:33,
20240504025,000,0,000,대청로(신탄진네거리) 일원 노후관 개량공사,249548225,249960000,15,1,255896600,N,13,행자부,2024-05-09 13:59:59,7,2024-05-03 11:30:03,2024-05-09 13:59:59,209567417
20240504025,000,0,000,대청로(신탄진네거리) 일원 노후관 개량공사,249548225,249960000,15,2,246243100,N,26,행자부,2024-05-09 13:59:59,7,2024-05-03 11:30:03,2024-05-09 13:59:59,209567417
20240504025,000,0,000,대청로(신탄진네거리) 일원 노후관 개량공사,249548225,249960000,15,3,252212200,Y,33,행자부,2024-05-09 13:59:59,7,2024-05-03 11:30:03,2024-05-09 13:59:59,209567417
20240504025,000,0,000,대청로(신탄진네거리) 일원 노후관 개량공사,249548225,249960000,15,4,245538300,N,15,행자부,2024-05-09 13:59:59,7,2024-05-03 11:30:03,2024-05-09 13:59:59,209567417
20240504025,000,0,000,대청로(신탄진네거리) 일원 노후관 개량공사,249548225,249960000,15,5,247710400,N,15,행자부,2024-05-09 13:59:59,7,2024-05-03 11:30:03,2024-05-09 13:59:59,209567417
20240504025,000,0,000,대청로(신탄진네거리) 일원 노후관 개량공사,249548225,249960000,15,6,244405900,Y,28,행자부,2024-05-09 13:59:59,7,2024-05-03 11:30:03,2024-05-09 13:59:59,209567417
20240504025,000,0,000,대청로(신탄진네거리) 일원 노후관 개량공사,249548225,249960000,15,7,249480100,N,21,행자부,2024-05-09 13:59:59,7,2024-05-03 11:30:03,2024-05-09 13:59:59,209567417
20240504025,000,0,000,대청로(신탄진네거리) 일원 노후관 개량공사,249548225,249960000,15,8,243396100,N,23,행자부,2024-05-09 13:59:59,7,2024-05-03 11:30:03,2024-05-09 13:59:59,209567417
20240504025,000,0,000,대청로(신탄진네거리) 일원 노후관 개량공사,249548225,249960000,15,9,251452300,Y,33,행자부,2024-05-09 13:59:59,7,2024-05-03 11:30:03,2024-05-09 13:59:59,209567417
20240504025,000,0,000,대청로(신탄진네거리) 일원 노후관 개량공사,249548225,249960000,15,10,243618600,N,26,행자부,2024-05-09 13:59:59,7,2024-05-03 11:30:03,2024-05-09 13:59:59,209567417
20240504025,000,0,000,대청로(신탄진네거리) 일원 노후관 개량공사,249548225,249960000,15,11,254174400,N,20,행자부,2024-05-09 13:59:59,7,2024-05-03 11:30:03,2024-05-09 13:59:59,209567417
20240504025,000,0,000,대청로(신탄진네거리) 일원 노후관 개량공사,249548225,249960000,15,12,256619000,N,20,행자부,2024-05-09 13:59:59,7,2024-05-03 11:30:03,2024-05-09 13:59:59,209567417
20240504025,000,0,000,대청로(신탄진네거리) 일원 노후관 개량공사,249548225,249960000,15,13,250122500,Y,31,행자부,2024-05-09 13:59:59,7,2024-05-03 11:30:03,2024-05-09 13:59:59,209567417
20240504025,000,0,000,대청로(신탄진네거리) 일원 노후관 개량공사,249548225,249960000,15,14,255076700,N,25,행자부,2024-05-09 13:59:59,7,2024-05-03 11:30:03,2024-05-09 13:59:59,209567417
20240504025,000,0,000,대청로(신탄진네거리) 일원 노후관 개량공사,249548225,249960000,15,15,248482800,N,27,행자부,2024-05-09 13:59:59,7,2024-05-03 11:30:03,2024-05-09 13:59:59,209567417
20240528394,000,0,000,2024년 관내 일원 맨홀인상공사,90870925,91040000,15,1,93466300,N,17,행자부,2024-05-28 11:16:08,7,2024-05-22 15:44:25,2024-05-28 11:16:08,
20240528394,000,0,000,2024년 관내 일원 맨홀인상공사,90870925,91040000,15,2,89642600,N,17,행자부,2024-05-28 11:16:08,7,2024-05-22 15:44:25,2024-05-28 11:16:08,
20240528394,000,0,000,2024년 관내 일원 맨홀인상공사,90870925,91040000,15,3,90233400,N,27,행자부,2024-05-28 11:16:08,7,2024-05-22 15:44:25,2024-05-28 11:16:08,
20240528394,000,0,000,2024년 관내 일원 맨홀인상공사,90870925,91040000,15,4,90724100,Y,33,행자부,2024-05-28 11:16:08,7,2024-05-22 15:44:25,2024-05-28 11:16:08,
20240528394,000,0,000,2024년 관내 일원 맨홀인상공사,90870925,91040000,15,5,88557400,Y,29,행자부,2024-05-28 11:16:08,7,2024-05-22 15:44:25,2024-05-28 11:16:08,
20240528394,000,0,000,2024년 관내 일원 맨홀인상공사,90870925,91040000,15,6,92870000,N,24,행자부,2024-05-28 11:16:08,7,2024-05-22 15:44:25,2024-05-28 11:16:08,
20240528394,000,0,000,2024년 관내 일원 맨홀인상공사,90870925,91040000,15,7,91862100,N,28,행자부,2024-05-28 11:16:08,7,2024-05-22 15:44:25,2024-05-28 11:16:08,
20240528394,000,0,000,2024년 관내 일원 맨홀인상공사,90870925,91040000,15,8,89256600,N,16,행자부,2024-05-28 11:16:08,7,2024-05-22 15:44:25,2024-05-28 11:16:08,
